"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.image_url","Answer.HighLevel","Answer.LowLevel1","Answer.LowLevel2","Answer.LowLevel3","Answer.LowLevel4","Approve","Reject"
"3BO3NEOQM04ACK5F3YIBBK5USRPAI0","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:55 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:55 PDT 2018","","","34J10VATJGL5LKAQIWKZQ3GK8GXQIB","A2VNBZ7P595W77","Approved","Tue Jul 03 01:49:35 PDT 2018","Tue Jul 03 02:44:08 PDT 2018","Fri Jul 06 02:44:08 PDT 2018","2018-07-06 09:44:26 UTC","","","3273","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ninefolders.hd3-screens/screenshot_3.png","screen to add the exchange acount","in the center of the screen is a list of accounts to select and add.","in the bottom left corner is a button to check the compatibility","above the compatibility button is a button to check terms and conditions","in the bottom center of the screen is a menu bar"
"3VEI3XUCZRKUSNE0I4UHF7VGE98PRZ","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:55 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:55 PDT 2018","","","3TPWUS5F8AOJSEKC2VNJ7P0BJCQWCF","A3AJM8TBH0D9C2","Approved","Tue Jul 03 01:12:08 PDT 2018","Tue Jul 03 01:32:30 PDT 2018","Fri Jul 06 01:32:30 PDT 2018","2018-07-06 08:33:20 UTC","","","1222","100% (12/12)","100% (12/12)","100% (12/12)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.pocketsupernova.pocketvideo-screens/screenshot_1.png","Screen to create a new account on or log in to pocket video application","On middle of the screen there is button to sign up with facebook account","after that here is button to sign up with phone number","after that there is log in button for already user","bottom of the screen there is without registration option is available"
"3VADEH0UHCK6T2EDXTUM5H0C0BRPSN","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:55 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:55 PDT 2018","","","3P1L2B7AD2C4Q95GOMP8TEDCAJHLOK","A2VNBZ7P595W77","Approved","Tue Jul 03 02:40:54 PDT 2018","Tue Jul 03 03:00:39 PDT 2018","Fri Jul 06 03:00:39 PDT 2018","2018-07-06 10:01:22 UTC","","","1185","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mexico.autosusados-screens/screenshot_1.png","screen showing message ""por favor espera""","in the bottom center of the screen is a menu bar","NA","NA","NA"
"3VMHWJRYHV32Y6BID044SV30DK6XF0","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:55 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:55 PDT 2018","","","3NG53N1RLW6RW2XY9XTJD9WW0OF8P3","A2VNBZ7P595W77","Approved","Tue Jul 03 02:41:46 PDT 2018","Tue Jul 03 03:33:40 PDT 2018","Fri Jul 06 03:33:40 PDT 2018","2018-07-06 10:34:22 UTC","","","3114","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/br.com.blooti.chavinhogroove-screens/screenshot_2.png","the screen showing chavinho groove application page","in the center of the screen is a message sent from the app user","in the top center is a title and app version","NA","NA"
"3EFNPKWBMSBZL4PEQTEVI8RS0NH030","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:55 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:55 PDT 2018","","","3EJPLAJKEN3Y6SGG3RUNKT2J4SG6ZK","A3AJM8TBH0D9C2","Approved","Tue Jul 03 00:47:44 PDT 2018","Tue Jul 03 00:54:40 PDT 2018","Fri Jul 06 00:54:40 PDT 2018","2018-07-06 07:55:22 UTC","","","416","100% (12/12)","100% (12/12)","100% (12/12)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.rhmsoft.pulsar-screens/screenshot_3.png","Screen to edit tags for the song","In the top left there is a back button to return the user to the previous screen.","Below the back button is a text fields where the user enters the new title,album name ,artist and etc to edit the song's tag","there is comment text field also available to review the song","In bottom more mobile icons are availble"
"337F8MIIMZ0K308IQ7JESDJYEND04L","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:55 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:55 PDT 2018","","","37M28K1J0R09TFNFBI8DC4GFHD1AJ1","A2VNBZ7P595W77","Approved","Tue Jul 03 01:48:33 PDT 2018","Tue Jul 03 01:58:26 PDT 2018","Fri Jul 06 01:58:26 PDT 2018","2018-07-06 08:58:27 UTC","","","593","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.greenleaf.android.translator.enes.a-screens/screenshot_2.png","the screen to translate other languages to english","in the center of the screen is a button to open keyboard.","below the keyboard button is a button to translate visually","below the visual translator button is a button to paste the copied text","below the copy text image is a button to add something to favorites"
"3R5LWXWHR0V8C67DOKAMAG3CEZ6XGZ","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:55 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:55 PDT 2018","","","3NPI0JQDAPSAUMPMCV4E45SJE0EPTL","A3AJM8TBH0D9C2","Approved","Tue Jul 03 00:25:33 PDT 2018","Tue Jul 03 00:34:06 PDT 2018","Fri Jul 06 00:34:06 PDT 2018","2018-07-06 07:34:27 UTC","","","513","100% (12/12)","100% (12/12)","100% (12/12)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.uniformdating-screens/screenshot_5.png","Screen to SIGN IN INTO THE APPLICATION","In the top left there is a back button to return the user to the previous screen.","Below the back button is a text fields where the user enters the email address and password to sign in into the application","The button below the text fields to enter into the application","After that sign in icon there is button to sign in with facebook account"
"36QZ6V15890JL7M9EFTGFNNB8SJUSO","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:55 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:55 PDT 2018","","","3QILPRALQ6IRTHLLTIGR9KR109E8N7","A349TSPKFHIWE1","Approved","Tue Jul 03 02:41:36 PDT 2018","Tue Jul 03 02:45:32 PDT 2018","Fri Jul 06 02:45:32 PDT 2018","2018-07-06 09:46:20 UTC","","","236","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.choicehotels.android-screens/screenshot_4.png","screen shows sign in and sign up option of an app","on the top left corner there is a back button with a heading current location","in the middle there are some text regarding favorite of the app","in the middle left there is a sign in option","in the middle right there is a join option"
"3QTFNPMJC653RTOEC6B2XLSKNBQNZU","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3YDTZAI2WY3NW9RUCSSGV1YTVMD14L","A2VNBZ7P595W77","Approved","Tue Jul 03 02:41:11 PDT 2018","Tue Jul 03 03:15:37 PDT 2018","Fri Jul 06 03:15:37 PDT 2018","2018-07-06 10:16:21 UTC","","","2066","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ap.leb-screens/screenshot_1.png","Screen showing chapter 2 of subject","in the center of the screen is a description and image  of the DC motor","in the top right corner is a button to change the subject","to the left of the subject is a button to add pages","in the top left corner is a button to select menu"
"39KV3A5D18UHNWAD17055V9R0HLS7J","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","35H6S234SBN0ZEWRW3N7VPVO3SV65Y","A1P7U2ULSAE7YL","Approved","Mon Jul 02 23:40:23 PDT 2018","Mon Jul 02 23:42:39 PDT 2018","Thu Jul 05 23:42:39 PDT 2018","2018-07-06 06:43:21 UTC","","","136","100% (887/887)","100% (10/10)","100% (10/10)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.tools.wifi.calling.unlimited-screens/screenshot_3.png","Screen showing a Press button for the user in Wi-fi unlimted talkie page","the center of the page has a Press button for the user to continue","the top left side of the page has label Wi-fi unlimited talkie","Top right side has a More button, when user clicks it more options will be displayed","A setting button is placed just below the More button at the right top"
"32LAQ1JNT9CK07ZO3FY6PSJXABXUTD","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3P1L2B7AD2C4Q95GOMP8TEDCAJHOLN","A2VNBZ7P595W77","Approved","Tue Jul 03 02:41:28 PDT 2018","Tue Jul 03 03:23:18 PDT 2018","Fri Jul 06 03:23:18 PDT 2018","2018-07-06 10:23:27 UTC","","","2510","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.simplescan.scanner-screens/screenshot_3.png","screen showing a simple scanner application page","in the bottom center is a button to start the scanner","in the top right corner is a button to select the menu","to the left of menu is a button to search images","in the bottom right is a button to see the pictures taken"
"3R5OYNIC2CW782RSMTZCFMWY2U5PTC","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3DY4FPOOA2BAJR9QUI8IAIGJC4VVRE","A2VNBZ7P595W77","Approved","Tue Jul 03 01:49:16 PDT 2018","Tue Jul 03 02:38:20 PDT 2018","Fri Jul 06 02:38:20 PDT 2018","2018-07-06 09:38:28 UTC","","","2944","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.iart.chromecastapps-screens/screenshot_1.png","screen showing start page of a game","in the center of the screen is a image to represent the game","in the bottom right to the image is button to download start  the game","in the bottom left corner is the button to skip this page","in the center is a tip to skip ads"
"3OCZWXS7ZOUFWF14T5O7VPH0HHIL5J","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3DUZQ9U6SNBMK693978N0SLFY5VSVE","A1P7U2ULSAE7YL","Approved","Mon Jul 02 23:50:55 PDT 2018","Mon Jul 02 23:58:37 PDT 2018","Thu Jul 05 23:58:37 PDT 2018","2018-07-06 06:59:21 UTC","","","462","100% (887/887)","100% (10/10)","100% (10/10)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.ucy.ece464.obd.project-screens/screenshot_6.png","Scree showing the different fuel stations which user can use to navigate","the center of the page has map locations of fuel stations","The top left of the page has label fuel stations","A navigation button is provided at the bottom left corner of the screen. user can use to navigate by clicking","No other pictures are shown in the screen"
"3B623HUYJ4DLNAFWBCSBJV5MB1RS86","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3PM8NZGV8Z32BFZLHIK0TD3ZWT9QXJ","A349TSPKFHIWE1","Approved","Tue Jul 03 02:40:12 PDT 2018","Tue Jul 03 02:41:35 PDT 2018","Fri Jul 06 02:41:35 PDT 2018","2018-07-06 09:42:21 UTC","","","83","99% (1129/1140)","100% (20/20)","100% (20/20)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.google.android.wearable.app-screens/screenshot_6.png","screen shows starting page of a google app","in the middle there is a logo of the app which represent the app brand","on the bottom there is a text google","",""
"3B286OTISE467VPLLG3BNLKU56EAJC","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3ND9UOO81LPCVIEIF8GIA8QYDKOLW2","A1P7U2ULSAE7YL","Approved","Mon Jul 02 23:45:27 PDT 2018","Mon Jul 02 23:50:55 PDT 2018","Thu Jul 05 23:50:55 PDT 2018","2018-07-06 06:51:25 UTC","","","328","100% (887/887)","100% (10/10)","100% (10/10)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.bottegasol.com.migym.InShape-screens/screenshot_4.png","screen showing a loading page of In shape-palmdale west application","The center of the page shows a loading screen","there is a done button at the bottom of the page. user can click it when the page is fully loaded","The top left side has a filter button near to label In-shape-palmdale west","the center page displays no other links"
"3P7RGTLO6E01IFV3313NO0K7KVEAKB","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3YDGXNSEO0H579BFBD1VABL19M684N","A26MN6JIKD4NXU","Approved","Mon Jul 02 08:37:37 PDT 2018","Mon Jul 02 09:05:21 PDT 2018","Thu Jul 05 09:05:21 PDT 2018","2018-07-05 16:05:22 UTC","","","1664","100% (3/3)","100% (3/3)","100% (3/3)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.pregnancyfoodscanner-screens/screenshot_1.png","There is top of search box pregnancy food scanner","3 types of food search option are there","in center box take a quick search box","other navigation ingredient content are there","This screen allows the 3 type of content"
"304QEQWKZP7O7TI09RYN6BP3VECO0I","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","2","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Fri Jul 13 07:42:51 PDT 2018","","","39ZSFO5CA9JT8O1DHNP4C5S9O9AJUP","A2NHPETX25VH3Q","Rejected","Mon Jul 02 06:56:25 PDT 2018","Mon Jul 02 07:41:26 PDT 2018","Thu Jul 05 07:41:26 PDT 2018","","Tue Jul 03 07:42:51 PDT 2018","Descriptions are short (some 1-3 words) and do not capture the functionality of the application.","2701","0% (0/2)","0% (0/1)","0% (0/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.neonlove.heart-screens/screenshot_1.png","3D HIGH LEVEL FANCY APPLICATION","SMOOTH PREVIEW TANCSITION","PERSONALISATION","LIVE NEWS","LOCAL LANGUAGE SUPPORT"
"304QEQWKZP7O7TI09RYN6BP3VECO0I","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","2","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Fri Jul 13 07:42:51 PDT 2018","","","3DL65MZB8E2PBEYLHVTDLJTBDGJECW","A18FWUMVW5APB0","Approved","Tue Jul 03 21:00:15 PDT 2018","Tue Jul 03 21:05:48 PDT 2018","Fri Jul 06 21:05:48 PDT 2018","2018-07-07 04:06:20 UTC","","","333","100% (38/38)","100% (5/5)","100% (5/5)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.neonlove.heart-screens/screenshot_1.png","Screen shows as a theme of mobile homescreen","Center part of screen is various function of mobile menu.","Function are in four column and four raw like this Line,Google, Youtube, Twitter, Messager etc...","Most bottom part Install click button which is installed this Launcher theme.","Top center part Search bar views for find other Launcher themes."
"3VZYA8PITOL2ZJCI4C2OX5PCEJ805Q","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3U0SRXB7CESXBM0HSRMR01M6Q0CRNA","A1P7U2ULSAE7YL","Approved","Tue Jul 03 00:05:10 PDT 2018","Tue Jul 03 00:32:55 PDT 2018","Fri Jul 06 00:32:55 PDT 2018","2018-07-06 07:33:24 UTC","","","1665","100% (887/887)","100% (10/10)","100% (10/10)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.game.bubble.shooter.shoot.free-screens/screenshot_1.png","The home screen of Bubble atlantis is shown in the screen with a play button for the user to start game","A play button is shown in the center of the screen","the bottom part of the screen has Song, Volume, Share and Like buttons in a row","A beautiful graphics is put as background","The title is displayed at the top of the screen"
"3MG8450X2OXM8F6HMYPMKII0L8CPU3","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3TEM0PF1Q6K0PGP59KP9K09P3090DP","A29ZTF7JUO8F39","Approved","Mon Jul 02 06:52:40 PDT 2018","Mon Jul 02 06:59:36 PDT 2018","Thu Jul 05 06:59:36 PDT 2018","2018-07-05 14:00:20 UTC","","","416","100% (2/2)","100% (2/2)","100% (2/2)","http://173.255.245.197:8080/GEMMA-CP/Clarity/tv.ustream.ustream-screens/screenshot_6.png","Screen showing video and pictures related to NASA for education purposes","There is share button after the video featuring Kevin","There is also a comment button","There are different option for videos, about page and other channels","In the about page there is  a link for website, twitter, facebook and instagram."
"3A9LA2FRWS1MC22O8QS4VGFDTZJXHY","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3X4JMASXCNW7AJRLVOY3PALP0MGB0Q","A2VNBZ7P595W77","Approved","Tue Jul 03 01:49:04 PDT 2018","Tue Jul 03 02:22:50 PDT 2018","Fri Jul 06 02:22:50 PDT 2018","2018-07-06 09:23:24 UTC","","","2026","100% (109/109)","100% (24/24)","100% (24/24)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.gardenpatiodesigns.rahayu-screens/screenshot_1.png","the screen showing the garden designs","in the center of the screen is a image of  a design","above that image is an image of another design","in the top center is the title of the screen","in the bottom center of the screen is a menu bar"
"3UQ1LLR26AVC2LDLO1FO30XM9VJALE","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3OLQQLKKNTCCJS4RRNAZ8N662MTEJI","AQ3KPKZ6UIYPF","Approved","Mon Jul 02 08:34:21 PDT 2018","Mon Jul 02 08:39:17 PDT 2018","Thu Jul 05 08:39:17 PDT 2018","2018-07-05 15:39:23 UTC","","","296","100% (14/14)","100% (14/14)","100% (14/14)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.mangaquick.mangahere-screens/screenshot_3.png","Chapter Details page for MANGA READER interface.","There is a refresh option found at the upper right side corner","Info Option is found at the left side of the Chapters option","Play option is found at the lower left corner.","Important marking option is found with a star symbol at the lower right hand corner."
"3NI0WFPPI93YINCW9VCTPB3CAEJ066","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3MMN5BL1W0RZA2UF506V5OUQFWM3MI","A1P7U2ULSAE7YL","Approved","Mon Jul 02 23:58:38 PDT 2018","Tue Jul 03 00:05:09 PDT 2018","Fri Jul 06 00:05:09 PDT 2018","2018-07-06 07:05:29 UTC","","","391","100% (887/887)","100% (10/10)","100% (10/10)","http://173.255.245.197:8080/GEMMA-CP/Clarity/net.hiddenscreen.faketime-screens/screenshot_2.png","screen showing user calling someone.","The center of the page shows time elapsed when someone is on call","A call end button is placed at the bottom of the screen","Mute, speaker and video buttons are placed above the end button","the screen is white in color as background"
"3GV1I4SEO9CBFJ1IYOYCNVV0DCTL6Z","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3C6FJU71TRGJ3DWC3NQ7MS7X2V5UYH","A1Q6SUTBV33DQU","Approved","Wed Jul 04 07:32:58 PDT 2018","Wed Jul 04 07:38:35 PDT 2018","Sat Jul 07 07:38:35 PDT 2018","2018-07-07 14:39:20 UTC","","","337","100% (1/1)","100% (1/1)","100% (1/1)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.Mensajes.buena.manana.tarde.noche-screens/screenshot_3.png","This screen allows you to leave a rating for the application","In the middle there are three buttons for leaving a rating; 5 stars, no rating, and custom stars rating","In the middle behind the dialog box is a list of internet memes to go through","In the middle top alignment is a text box explaining the rating system and asking for five stars",""
"3XWUWJ18TLDZ0KED3KOGUO5ZTP4UU4","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3CTOC39K38DRADPH4FWT2DEPGZSJ74","AQ3KPKZ6UIYPF","Approved","Mon Jul 02 08:57:55 PDT 2018","Mon Jul 02 09:01:09 PDT 2018","Thu Jul 05 09:01:09 PDT 2018","2018-07-05 16:01:22 UTC","","","194","100% (14/14)","100% (14/14)","100% (14/14)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.closecomms.subway-screens/screenshot_5.png","Screen for Map navigation process.","In the top let corner there is go back option.","The screen has more route options at the top right corner.","In the lower left corner of the screen, Route information options are found.","In the lower right corner, start navigation option is present on the screen."
"3ZXNP4Z39R8UJJFNHY34T9VW8NDL7Y","30XGWYMV4MR2IBMH11WU3D8UK1J5VE","Describe Functionality of User Interface","Please view and describe the the functionality of the screenshot of a mobile application","image, tag, picture, tagging, screenshot, mobile, application, user, interface, functionality","$0.12","Mon Jul 02 06:45:56 PDT 2018","1","BatchId:3288355;OriginalHitTemplateId:862366346;","3600","259200","Thu Jul 12 06:45:56 PDT 2018","","","3X73LLYYQ21KMSMEWMAXMXK03MDHNS","AQ3KPKZ6UIYPF","Approved","Mon Jul 02 10:42:40 PDT 2018","Mon Jul 02 10:47:13 PDT 2018","Thu Jul 05 10:47:13 PDT 2018","Tue Jul 03 08:02:13 PDT 2018","","","273","100% (14/14)","100% (14/14)","100% (14/14)","http://173.255.245.197:8080/GEMMA-CP/Clarity/com.waplog.social-screens/screenshot_4.png","Screen to sign in information for a waplog app.","Bottom side of the screen contains multiple sign in options, and page navigation options.","Bottom side of the screen contains sign in with google option below the facebook sign in option.","Lowermost bottom side of the screen contains another option to sign up with email.","In the bottom right corner of the screen, Login option for account holders is available."
